gid,role,role_score,cluster_id,priority_score,evidence
100001,distributor,0.65000000,0,0.27392308,5 контрагентке 597 000 ₸; 0 көрінетін кіріс контрагенті. Тарату үлгісі байқалады. Бастапқы шоттың кірісі толық емес.
100002,distributor,0.65000000,0,0.28161539,5 контрагентке 612 000 ₸; 0 көрінетін кіріс контрагенті. Тарату үлгісі байқалады. Бастапқы шоттың кірісі толық емес.
100003,distributor,0.65000000,0,0.27488462,5 контрагентке 600 000 ₸; 0 көрінетін кіріс контрагенті. Тарату үлгісі байқалады. Бастапқы шоттың кірісі толық емес.
100004,distributor,0.65000000,0,0.27873077,5 контрагентке 606 000 ₸; 0 көрінетін кіріс контрагенті. Тарату үлгісі байқалады. Бастапқы шоттың кірісі толық емес.
100005,distributor,0.65000000,0,0.28642308,5 контрагентке 628 000 ₸; 0 көрінетін кіріс контрагенті. Тарату үлгісі байқалады. Бастапқы шоттың кірісі толық емес.
100006,distributor,0.65000000,0,0.28738462,5 контрагентке 632 000 ₸; 0 көрінетін кіріс контрагенті. Тарату үлгісі байқалады. Бастапқы шоттың кірісі толық емес.
100007,distributor,0.65000000,0,0.27680770,5 контрагентке 605 000 ₸; 0 көрінетін кіріс контрагенті. Тарату үлгісі байқалады. Бастапқы шоттың кірісі толық емес.
100008,distributor,0.65000000,0,0.26334616,5 контрагентке 561 000 ₸; 0 көрінетін кіріс контрагенті. Тарату үлгісі байқалады. Бастапқы шоттың кірісі толық емес.
100009,consolidator,0.84111111,0,0.68973565,9 контрагенттен 988 000 ₸; 4 шығыс контрагенті. Кіріс ағындары осы жерде тоғысады.
100010,consolidator,0.84111111,0,0.76709585,9 контрагенттен 989 000 ₸; 4 шығыс контрагенті. Кіріс ағындары осы жерде тоғысады.
100011,consolidator,0.84111111,0,0.66928413,9 контрагенттен 946 000 ₸; 4 шығыс контрагенті. Кіріс ағындары осы жерде тоғысады.
100012,consolidator,0.83500000,0,0.62717952,8 контрагенттен 1.01 млн ₸; 3 шығыс контрагенті. Кіріс ағындары осы жерде тоғысады.
